cod_grupo,cod_grupo_padre
GR009013,GR009995
GR009014,GR005583
GR009015,GR006765
GR009016,GR009570
GR009017,GR008292
GR009018,GR008742
GR009019,GR007588
GR009020,GR008256
GR009021,GR007481
GR009022,GR002395
GR009023,GR002638
GR009024,GR006826
GR009025,GR008229
GR009026,GR000865
GR009027,GR002335
GR009028,GR006362
GR009029,GR005202
GR009030,GR006661
GR009031,GR009085
GR009032,GR004233
GR009033,GR009234
GR009034,GR003451
GR009035,GR004873
GR009036,GR008892
GR009037,GR008932
GR009038,GR004512
GR009039,GR008121
GR009040,GR008828
GR009041,GR008726
GR009042,GR006745
GR009043,GR002009
GR009044,GR000596
GR009045,GR005570
GR009046,GR004215
GR009047,GR003841
GR009048,GR007536
GR009049,GR005687
GR009050,GR006431
GR009051,GR007346
GR009052,GR010082
GR009053,GR008681
GR009054,GR002439
GR009055,GR009417
GR009056,GR006254
GR009057,GR010085
GR009058,GR009375
GR009059,GR004764
GR009060,GR002676
GR009061,GR003662
GR009062,GR007889
GR009063,GR000331
GR009064,GR004275
GR009065,GR008717
GR009066,GR003929
GR009067,GR008918
GR009068,GR002551
GR009069,GR003346
GR009070,GR002857
GR009071,GR003737
GR009072,GR000950
GR009073,GR009040
GR009074,GR002347
GR009075,GR006982
GR009076,GR009916
GR009077,GR008272
GR009078,GR000118
GR009079,GR002119
GR009080,GR008039
GR009081,GR006266
GR009082,GR001951
GR009083,GR004850
GR009084,GR004704
GR009085,GR001723
GR009086,GR002557
GR009087,GR000091
GR009088,GR004786
GR009089,GR008860
GR009090,GR009463
GR009091,GR004793
GR009092,GR009618
GR009093,GR007046
GR009094,GR008601
GR009095,GR006634
GR009096,GR001329
GR009097,GR005280
GR009098,GR003951
GR009099,GR006593
GR009100,GR005960
GR009101,GR009427
GR009102,GR010012
GR009103,GR006913
GR009104,GR000214
GR009105,GR007450
GR009106,GR005746
GR009107,GR002316
GR009108,GR006161
GR009109,GR003286
GR009110,GR007622
GR009111,GR000786
GR009112,GR000497
GR009113,GR001617
GR009114,GR006437
GR009115,GR005425
GR009116,GR003595
GR009117,GR009693
GR009118,GR001717
GR009119,GR004339
GR009120,GR009100
GR009121,GR002975
GR009122,GR005003
GR009123,GR007186
GR009124,GR003897
GR009125,GR007740
GR009126,GR002568
GR009127,GR007334
GR009128,GR003871
GR009129,GR002172
GR009130,GR004433
GR009131,GR006585
GR009132,GR004586
GR009133,GR000852
GR009134,GR006404
GR009135,GR008957
GR009136,GR005790
GR009137,GR002915
GR009138,GR003595
GR009139,GR004780
GR009140,GR001579
GR009141,GR009192
GR009142,GR002451
GR009143,GR006071
GR009144,GR008984
GR009145,GR002116
GR009146,GR009879
GR009147,GR000698
GR009148,GR000031
GR009149,GR001968
GR009150,GR003804
GR009151,GR001152
GR009152,GR002817
GR009153,GR004006
GR009154,GR002427
GR009155,GR000584
GR009156,GR004762
GR009157,GR003704
GR009158,GR000458
GR009159,GR009861
GR009160,GR008985
GR009161,GR006803
GR009162,GR005149
GR009163,GR001717
GR009164,GR001783
GR009165,GR000686
GR009166,GR006223
GR009167,GR008286
GR009168,GR006624
GR009169,GR004196
GR009170,GR004272
GR009171,GR004886
GR009172,GR004923
GR009173,GR007571
GR009174,GR009392
GR009175,GR009102
GR009176,GR007357
GR009177,GR008915
GR009178,GR002616
GR009179,GR005935
GR009180,GR008398
GR009181,GR007100
GR009182,GR006837
GR009183,GR009475
GR009184,GR009327
GR009185,GR007659
GR009186,GR008806
GR009187,GR007775
GR009188,GR003283
GR009189,GR004206
GR009190,GR005670
GR009191,GR008623
GR009192,GR002871
GR009193,GR007981
GR009194,GR005031
GR009195,GR008500
GR009196,GR005546
GR009197,GR006356
GR009198,GR008335
GR009199,GR008005
GR009200,GR000340
GR009201,GR005428
GR009202,GR006907
GR009203,GR009159
GR009204,GR008151
GR009205,GR008878
GR009206,GR006503
GR009207,GR001760
GR009208,GR000755
GR009209,GR004819
GR009210,GR009337
GR009211,GR008558
GR009212,GR006802
GR009213,GR000114
GR009214,GR003725
GR009215,GR005300
GR009216,GR008292
GR009217,GR006238
GR009218,GR005241
GR009219,GR009444
GR009220,GR002086
GR009221,GR007875
GR009222,GR003157
GR009223,GR001790
GR009224,GR002166
GR009225,GR001639
GR009226,GR003333
GR009227,GR006037
GR009228,GR004152
GR009229,GR009964
GR009230,GR007868
GR009231,GR008604
GR009232,GR002816
GR009233,GR001093
GR009234,GR006875
GR009235,GR003294
GR009236,GR004212
GR009237,GR007980
GR009238,GR004142
GR009239,GR006235
GR009240,GR001925
GR009241,GR001768
GR009242,GR003402
GR009243,GR009964
GR009244,GR003842
GR009245,GR005399
GR009246,GR005936
GR009247,GR000157
GR009248,GR003487
GR009249,GR002495
GR009250,GR008224
GR009251,GR004266
GR009252,GR007739
GR009253,GR000275
GR009254,GR008125
GR009255,GR005348
GR009256,GR002183
GR009257,GR002900
GR009258,GR001346
GR009259,GR003136
GR009260,GR004042
GR009261,GR005129
GR009262,GR005226
GR009263,GR002573
GR009264,GR001359
GR009265,GR005527
GR009266,GR009859
GR009267,GR000571
GR009268,GR005845
GR009269,GR001550
GR009270,GR005263
GR009271,GR004814
GR009272,GR002538
GR009273,GR002091
GR009274,GR006617
GR009275,GR008626
GR009276,GR008898
GR009277,GR005843
GR009278,GR001677
GR009279,GR009677
GR009280,GR009459
GR009281,GR000407
GR009282,GR010017
GR009283,GR005736
GR009284,GR005251
GR009285,GR001584
GR009286,GR008666
GR009287,GR003634
GR009288,GR001387
GR009289,GR006544
GR009290,GR008398
GR009291,GR009194
GR009292,GR000620
GR009293,GR001517
GR009294,GR003713
GR009295,GR006790
GR009296,GR001974
GR009297,GR001984
GR009298,GR009285
GR009299,GR007945
GR009300,GR004982
GR009301,GR007556
GR009302,GR004479
GR009303,GR006901
GR009304,GR009454
GR009305,GR000264
GR009306,GR004883
GR009307,GR004682
GR009308,GR006257
GR009309,GR002847
GR009310,GR007300
GR009311,GR001336
GR009312,GR004116
GR009313,GR005000
GR009314,GR002001
GR009315,GR008422
GR009316,GR007233
GR009317,GR006786
GR009318,GR000909
GR009319,GR003934
GR009320,GR002363
GR009321,GR007902
GR009322,GR005636
GR009323,GR001751
GR009324,GR008987
GR009325,GR006157
GR009326,GR007504
GR009327,GR005966
GR009328,GR006684
GR009329,GR009036
GR009330,GR007576
GR009331,GR002484
GR009332,GR006671
GR009333,GR009272
GR009334,GR008447
GR009335,GR002643
GR009336,GR003813
GR009337,GR000864
GR009338,GR000384
GR009339,GR008878
GR009340,GR003771
GR009341,GR006712
GR009342,GR006567
GR009343,GR003181
GR009344,GR006179
GR009345,GR003785
GR009346,GR000980
GR009347,GR005374
GR009348,GR000591
GR009349,GR006555
GR009350,GR005679
GR009351,GR004592
GR009352,GR003619
GR009353,GR006466
GR009354,GR005802
GR009355,GR002673
GR009356,GR007157
GR009357,GR005043
GR009358,GR003900
GR009359,GR009483
GR009360,GR000773
GR009361,GR000077
GR009362,GR003780
GR009363,GR009860
GR009364,GR002916
GR009365,GR009658
GR009366,GR002350
GR009367,GR004259
GR009368,GR006099
GR009369,GR004032
GR009370,GR003570
GR009371,GR004698
GR009372,GR008625
GR009373,GR004416
GR009374,GR005500
GR009375,GR003378
GR009376,GR009747
GR009377,GR007452
GR009378,GR001642
GR009379,GR000797
GR009380,GR006766
GR009381,GR004422
GR009382,GR008626
GR009383,GR006985
GR009384,GR000126
GR009385,GR002716
GR009386,GR008121
GR009387,GR004265
GR009388,GR006415
GR009389,GR005846
GR009390,GR006071
GR009391,GR003403
GR009392,GR008825
GR009393,GR007511
GR009394,GR002228
GR009395,GR000124
GR009396,GR000886
GR009397,GR007705
GR009398,GR004602
GR009399,GR001828
GR009400,GR007915
GR009401,GR007504
GR009402,GR001933
GR009403,GR007098
GR009404,GR004473
GR009405,GR007129
GR009406,GR007146
GR009407,GR000707
GR009408,GR007547
GR009409,GR008900
GR009410,GR006735
GR009411,GR001504
GR009412,GR007408
GR009413,GR004269
GR009414,GR009238
GR009415,GR006696
GR009416,GR008610
GR009417,GR001645
GR009418,GR006304
GR009419,GR003395
GR009420,GR000783
GR009421,GR004499
GR009422,GR009223
GR009423,GR002611
GR009424,GR004712
GR009425,GR005163
GR009426,GR005182
GR009427,GR009925
GR009428,GR006153
GR009429,GR002610
GR009430,GR001253
GR009431,GR006420
GR009432,GR009977
GR009433,GR000854
GR009434,GR009360
GR009435,GR008026
GR009436,GR007628
GR009437,GR007228
GR009438,GR006937
GR009439,GR006091
GR009440,GR002725
GR009441,GR003130
GR009442,GR009132
GR009443,GR010003
GR009444,GR004159
GR009445,GR007653
GR009446,GR007099
GR009447,GR009105
GR009448,GR004680
GR009449,GR004522
GR009450,GR002926
GR009451,GR008791
GR009452,GR004298
GR009453,GR002505
GR009454,GR009492
GR009455,GR001003
GR009456,GR007468
GR009457,GR000235
GR009458,GR005355
GR009459,GR008967
GR009460,GR004070
GR009461,GR009124
GR009462,GR010097
GR009463,GR008093
GR009464,GR002158
GR009465,GR007136
GR009466,GR005104
GR009467,GR007761
GR009468,GR006717
GR009469,GR000126
GR009470,GR009158
GR009471,GR003793
GR009472,GR002439
GR009473,GR002740
GR009474,GR002827
GR009475,GR004531
GR009476,GR006208
GR009477,GR001907
GR009478,GR005391
GR009479,GR001943
GR009480,GR005683
GR009481,GR000721
GR009482,GR000306
GR009483,GR003531
GR009484,GR000985
GR009485,GR004418
GR009486,GR001616
GR009487,GR005455
GR009488,GR004002
GR009489,GR000439
GR009490,GR002491
GR009491,GR002880
GR009492,GR005782
GR009493,GR008970
GR009494,GR004623
GR009495,GR008113
GR009496,GR007135
GR009497,GR004236
GR009498,GR009739
GR009499,GR008359
GR009500,GR002699
GR009501,GR009816
GR009502,GR003642
GR009503,GR003825
GR009504,GR004716
GR009505,GR007200
GR009506,GR008215
GR009507,GR005495
GR009508,GR005808
GR009509,GR008107
GR009510,GR002054
GR009511,GR007746
GR009512,GR006015
GR009513,GR002816
GR009514,GR003353
GR009515,GR001533
GR009516,GR009584
GR009517,GR007169
GR009518,GR003301
GR009519,GR006689
GR009520,GR003930
GR009521,GR009696
GR009522,GR006035
GR009523,GR003391
GR009524,GR001929
GR009525,GR007532
GR009526,GR005116
GR009527,GR004861
GR009528,GR009370
GR009529,GR000201
GR009530,GR002511
GR009531,GR008022
GR009532,GR005665
GR009533,GR002366
GR009534,GR002146
GR009535,GR008952
GR009536,GR009925
GR009537,GR001625
GR009538,GR001322
GR009539,GR006185
GR009540,GR003698
GR009541,GR007572
GR009542,GR005870
GR009543,GR004087
GR009544,GR002357
GR009545,GR003540
GR009546,GR001522
GR009547,GR004846
GR009548,GR001476
GR009549,GR002788
GR009550,GR007241
GR009551,GR002916
GR009552,GR007786
GR009553,GR002660
GR009554,GR002475
GR009555,GR006149
GR009556,GR001599
GR009557,GR003588
GR009558,GR003697
GR009559,GR005279
GR009560,GR004447
GR009561,GR003837
GR009562,GR008106
GR009563,GR002047
GR009564,GR006869
GR009565,GR009309
GR009566,GR007752
GR009567,GR002840
GR009568,GR006206
GR009569,GR004765
GR009570,GR006737
GR009571,GR002153
GR009572,GR010014
GR009573,GR000969
GR009574,GR003147
GR009575,GR007688
GR009576,GR002779
GR009577,GR007276
GR009578,GR009997
GR009579,GR000082
GR009580,GR005442
GR009581,GR002780
GR009582,GR004536
GR009583,GR006083
GR009584,GR008746
GR009585,GR006739
GR009586,GR002096
GR009587,GR007354
GR009588,GR005911
GR009589,GR003244
GR009590,GR004725
GR009591,GR007933
GR009592,GR007193
GR009593,GR008958
GR009594,GR005963
GR009595,GR010072
GR009596,GR004282
GR009597,GR005794
GR009598,GR008021
GR009599,GR009042
GR009600,GR005257
GR009601,GR005659
GR009602,GR003471
GR009603,GR001500
GR009604,GR007229
GR009605,GR007395
GR009606,GR006352
GR009607,GR008729
GR009608,GR008547
GR009609,GR001600
GR009610,GR008140
GR009611,GR002847
GR009612,GR008788
GR009613,GR000447
GR009614,GR005468
GR009615,GR000104
GR009616,GR000759
GR009617,GR004074
GR009618,GR002095
GR009619,GR003496
GR009620,GR001952
GR009621,GR003197
GR009622,GR005843
GR009623,GR009323
GR009624,GR009183
GR009625,GR007894
GR009626,GR003725
GR009627,GR002811
GR009628,GR006063
GR009629,GR005869
GR009630,GR009162
GR009631,GR000627
GR009632,GR002603
GR009633,GR002190
GR009634,GR006379
GR009635,GR005610
GR009636,GR007682
GR009637,GR005616
GR009638,GR004593
GR009639,GR001547
GR009640,GR006192
GR009641,GR000936
GR009642,GR005329
GR009643,GR008992
GR009644,GR006159
GR009645,GR002889
GR009646,GR000496
GR009647,GR009383
GR009648,GR003526
GR009649,GR003985
GR009650,GR000821
GR009651,GR008511
GR009652,GR006093
GR009653,GR004158
GR009654,GR003888
GR009655,GR002669
GR009656,GR008860
GR009657,GR005550
GR009658,GR000997
GR009659,GR001534
GR009660,GR009586
GR009661,GR008616
GR009662,GR002287
GR009663,GR001185
GR009664,GR006991
GR009665,GR002806
GR009666,GR005758
GR009667,GR006864
GR009668,GR009282
GR009669,GR000783
GR009670,GR001420
GR009671,GR000040
GR009672,GR006092
GR009673,GR009443
GR009674,GR005749
GR009675,GR000882
GR009676,GR006959
GR009677,GR008030
GR009678,GR003458
GR009679,GR009323
GR009680,GR000744
GR009681,GR004847
GR009682,GR007983
GR009683,GR002039
GR009684,GR000598
GR009685,GR005263
GR009686,GR001033
GR009687,GR001337
GR009688,GR007110
GR009689,GR003022
GR009690,GR001752
GR009691,GR003028
GR009692,GR007213
GR009693,GR009185
GR009694,GR007220
GR009695,GR009399
GR009696,GR004166
GR009697,GR009336
GR009698,GR002277
GR009699,GR005051
GR009700,GR000085
GR009701,GR003727
GR009702,GR000633
GR009703,GR004427
GR009704,GR003545
GR009705,GR009098
GR009706,GR002356
GR009707,GR007982
GR009708,GR005314
GR009709,GR009613
GR009710,GR003023
GR009711,GR006630
GR009712,GR008351
GR009713,GR003075
GR009714,GR002039
GR009715,GR003421
GR009716,GR008612
GR009717,GR003659
GR009718,GR007816
GR009719,GR008936
GR009720,GR008850
GR009721,GR009701
GR009722,GR009711
GR009723,GR002990
GR009724,GR005270
GR009725,GR007579
GR009726,GR000325
GR009727,GR004855
GR009728,GR003733
GR009729,GR005451
GR009730,GR009040
GR009731,GR002741
GR009732,GR009107
GR009733,GR004748
GR009734,GR007575
GR009735,GR001493
GR009736,GR005443
GR009737,GR009835
GR009738,GR009516
GR009739,GR008360
GR009740,GR000345
GR009741,GR010088
GR009742,GR000608
GR009743,GR009405
GR009744,GR006654
GR009745,GR003376
GR009746,GR000596
GR009747,GR008109
GR009748,GR008539
GR009749,GR009080
GR009750,GR000097
GR009751,GR005305
GR009752,GR007627
GR009753,GR000100
GR009754,GR009221
GR009755,GR006212
GR009756,GR004474
GR009757,GR006964
GR009758,GR004800
GR009759,GR007878
GR009760,GR003933
GR009761,GR007975
GR009762,GR006188
GR009763,GR009308
GR009764,GR001984
GR009765,GR010097
GR009766,GR005394
GR009767,GR005663
GR009768,GR009548
GR009769,GR004512
GR009770,GR002024
GR009771,GR002728
GR009772,GR002380
GR009773,GR008744
GR009774,GR008505
GR009775,GR001682
GR009776,GR002101
GR009777,GR009497
GR009778,GR002372
GR009779,GR004871
GR009780,GR001268
GR009781,GR000746
GR009782,GR007047
GR009783,GR001803
GR009784,GR000406
GR009785,GR001241
GR009786,GR002925
GR009787,GR003969
GR009788,GR001299
GR009789,GR008294
GR009790,GR002314
GR009791,GR002336
GR009792,GR002933
GR009793,GR002599
GR009794,GR005214
GR009795,GR006655
GR009796,GR002940
GR009797,GR007127
GR009798,GR006582
GR009799,GR000311
GR009800,GR001406
GR009801,GR009146
GR009802,GR006183
GR009803,GR009448
GR009804,GR009275
GR009805,GR000864
GR009806,GR007667
GR009807,GR007236
GR009808,GR008020
GR009809,GR009001
GR009810,GR003973
GR009811,GR001319
GR009812,GR004410
GR009813,GR001654
GR009814,GR006810
GR009815,GR004125
GR009816,GR007510
GR009817,GR009298
GR009818,GR008425
GR009819,GR008327
GR009820,GR007443
GR009821,GR001181
GR009822,GR009791
GR009823,GR005355
GR009824,GR003069
GR009825,GR001422
GR009826,GR006267
GR009827,GR008453
GR009828,GR006713
GR009829,GR002993
GR009830,GR001322
GR009831,GR006235
GR009832,GR006773
GR009833,GR002158
GR009834,GR004070
GR009835,GR008272
GR009836,GR002945
GR009837,GR004698
GR009838,GR008054
GR009839,GR000135
GR009840,GR001194
GR009841,GR002443
GR009842,GR000702
GR009843,GR006523
GR009844,GR003523
GR009845,GR007835
GR009846,GR004433
GR009847,GR003872
GR009848,GR002907
GR009849,GR006769
GR009850,GR004225
GR009851,GR000704
GR009852,GR007650
GR009853,GR004903
GR009854,GR008824
GR009855,GR007550
GR009856,GR003225
GR009857,GR001473
GR009858,GR004843
GR009859,GR003658
GR009860,GR000523
GR009861,GR003081
GR009862,GR003453
GR009863,GR002727
GR009864,GR007627
GR009865,GR003877
GR009866,GR009204
GR009867,GR007271
GR009868,GR001310
GR009869,GR008012
GR009870,GR001486
GR009871,GR008776
GR009872,GR006343
GR009873,GR008548
GR009874,GR008526
GR009875,GR008451
GR009876,GR000848
GR009877,GR007488
GR009878,GR003169
GR009879,GR005247
GR009880,GR000101
GR009881,GR009947
GR009882,GR001940
GR009883,GR007169
GR009884,GR004150
GR009885,GR001126
GR009886,GR005069
GR009887,GR001227
GR009888,GR004277
GR009889,GR009461
GR009890,GR003533
GR009891,GR007462
GR009892,GR002992
GR009893,GR009158
GR009894,GR006643
GR009895,GR004186
GR009896,GR007888
GR009897,GR008027
GR009898,GR001276
GR009899,GR000441
GR009900,GR009916
GR009901,GR003929
GR009902,GR003374
GR009903,GR005050
GR009904,GR000944
GR009905,GR008961
GR009906,GR006297
GR009907,GR001184
GR009908,GR007997
GR009909,GR009622
GR009910,GR003762
GR009911,GR000806
GR009912,GR009460
GR009913,GR003813
GR009914,GR008801
GR009915,GR000641
GR009916,GR005567
GR009917,GR009115
GR009918,GR009316
GR009919,GR005343
GR009920,GR006208
GR009921,GR000071
GR009922,GR000276
GR009923,GR005238
GR009924,GR006040
GR009925,GR006405
GR009926,GR007921
GR009927,GR009768
GR009928,GR009141
GR009929,GR004719
GR009930,GR008229
GR009931,GR000315
GR009932,GR003520
GR009933,GR009062
GR009934,GR001491
GR009935,GR007020
GR009936,GR005918
GR009937,GR009594
GR009938,GR004336
GR009939,GR005080
GR009940,GR009702
GR009941,GR000417
GR009942,GR002472
GR009943,GR009969
GR009944,GR003490
GR009945,GR007713
GR009947,GR007858
GR009948,GR005592
GR009949,GR009344
GR009950,GR007150
GR009951,GR008122
GR009952,GR003374
GR009953,GR001209
GR009954,GR008046
GR009955,GR000863
GR009956,GR000147
GR009957,GR003021
GR009958,GR007782
GR009959,GR009747
GR009960,GR006394
GR009961,GR002761
GR009962,GR004786
GR009963,GR006533
GR009964,GR004312
GR009965,GR004478
GR009966,GR007048
GR009967,GR001276
GR009968,GR009452
GR009969,GR009697
GR009970,GR002440
GR009971,GR002741
GR009972,GR003869
GR009973,GR005424
GR009974,GR000354
GR009975,GR001141
GR009976,GR004627
GR009977,GR001305
GR009978,GR000783
GR009979,GR009482
GR009980,GR000907
GR009981,GR004548
GR009982,GR007906
GR009983,GR002043
GR009984,GR008049
GR009985,GR005415
GR009986,GR002164
GR009987,GR009113
GR009988,GR001607
GR009989,GR009006
GR009990,GR001543
GR009991,GR001260
GR009992,GR010100
GR009993,GR007118
GR009994,GR009738
GR009995,GR001892
GR009996,GR005379
GR009997,GR008452
GR009998,GR005711
GR009999,GR004185
GR010000,GR007475
GR010001,GR004670
GR010002,GR009849
GR010003,GR003234
GR010004,GR008399
GR010005,GR009078
GR010006,GR002101
GR010007,GR004015
GR010008,GR000521
GR010009,GR003938
GR010010,GR002838
GR010011,GR008078
GR010012,GR003547
GR010013,GR006895
GR010014,GR000613
GR010015,GR007867
GR010016,GR010032
GR010017,GR005536
GR010018,GR006503
GR010019,GR006869
GR010020,GR000865
GR010021,GR002074
GR010022,GR004286
GR010023,GR007907
GR010024,GR009887
GR010025,GR010090
GR010026,GR003607
GR010027,GR002568
GR010028,GR006093
GR010029,GR008555
GR010030,GR000283
GR010031,GR003097
GR010032,GR005356
GR010033,GR006318
GR010034,GR004431
GR010035,GR003997
GR010036,GR000348
GR010037,GR007676
GR010038,GR007088
GR010039,GR002718
GR010040,GR007277
GR010041,GR000694
GR010042,GR007594
GR010043,GR003512
GR010044,GR002162
GR010045,GR004846
GR010046,GR005479
GR010047,GR000812
GR010048,GR000803
GR010049,GR003272
GR010050,GR003735
GR010051,GR002967
GR010052,GR008633
GR010053,GR005188
GR010054,GR003363
GR010055,GR009023
GR010056,GR009276
GR010057,GR002722
GR010058,GR007908
GR010059,GR002575
GR010060,GR002094
GR010061,GR008499
GR010062,GR003115
GR010063,GR007979
GR010064,GR002771
GR010065,GR005321
GR010066,GR005921
GR010067,GR007723
GR010068,GR004272
GR010069,GR004717
GR010070,GR007085
GR010071,GR002508
GR010072,GR004635
GR010073,GR008177
GR010074,GR009096
GR010075,GR003389
GR010076,GR005720
GR010077,GR006371
GR010078,GR007547
GR010079,GR002759
GR010080,GR001605
GR010081,GR008803
GR010082,GR000514
GR010083,GR002827
GR010084,GR001893
GR010085,GR001162
GR010086,GR001151
GR010087,GR008671
GR010088,GR007781
GR010089,GR000596
GR010090,GR003999
GR010091,GR006808
GR010092,GR000533
GR010093,GR001466
GR010094,GR006524
GR010095,GR002460
GR010096,GR003966
GR010097,GR007926
GR010098,GR001066
GR010099,GR004552
GR010100,GR003003
GR010101,GR004976
GR008560,GR005590
GR008561,GR009371
GR008562,GR004671
GR008563,GR005408
GR008564,GR000240
GR008565,GR004888
GR008566,GR007538
GR008567,GR002308
GR008568,GR006736
GR008569,GR010012
GR008570,GR004802
GR008571,GR005095
GR008572,GR003017
GR008573,GR006093
